학원명,학원주소,Latitude,Longitude,가점척도,,,,,,,,,,,,,,,
탑클래스학원,대구광역시 북구 동변로 89 4층 (동변동),35.9420728,128.5611969,2,,,,,,,,,,,,,,,
서변아이윌영수전문학원,대구광역시 북구 호국로43길 7-13 3층 (서변동),35.9210095,128.6033264,2,,,,,,,,,,,,,,,
엘리트영재어학원,대구광역시 북구 침산로 144 7층 (침산동),35.9204075,128.5986459,2,,,,,,,,,,,,,,,
청출람독서실,대구광역시 서구 달서로25길 21 3층 (비산동),35.8892511,128.5915207,2,,,,,,,,,,,,,,,
케이원수학과학학원,대구광역시 북구 침산남로 180-4 3층 (침산동),35.8740094,128.5688372,2,,,,,,,,,,,,,,,
삐에로배종수수학학원,"대구광역시 북구 동천로24길 7 , 3층 (동천동)",35.942001,128.5615289,2,,,,,,,,,,,,,,,
신피아노음악학원,대구광역시 북구 복현로2길 2 1층 (복현동),35.8870505,128.5949025,2,,,,,,,,,,,,,,,
종로학원하늘교육동천학원,대구광역시 북구 학정로 421  7층 (동천동),35.942001,128.5615289,2,,,,,,,,,,,,,,,
쎈수학러닝센터태전학원,"대구광역시 북구 태전로 51 , 상가동 2층 (태전동,제림은마아파트)",35.8928561,128.6229501,2,,,,,,,,,,,,,,,
A+입시학원,"대구광역시 북구 구암로 17 , 상가 202, 210, 309호 (관음동,칠곡2차(수정)한양아파트)",35.9423749,128.563091,2,,,,,,,,,,,,,,,
뮤엠영어동천어학원,"대구광역시 북구 대천로18길 1 , 3층 (동천동)",35.9246109,128.5433569,2,,,,,,,,,,,,,,,
백박사학원,"대구광역시 북구 복현로 130 , 상가동 310호 (복현동, 복현3차서한이다음)",35.935955,128.542976,2,,,,,,,,,,,,,,,
이덕윤영수입시학원,"대구광역시 서구 달구벌대로 1733 , 5층 (내당동)",35.9391234,128.5503699,2,,,,,,,,,,,,,,,
쿠노실용음악학원,"대구광역시 북구 동천로 127 , 4층 (동천동)",35.898429,128.6216579,2,,,,,,,,,,,,,,,
샤인수학학원,"대구광역시 북구 대천로 91 , 진보빌딩 4층 (동천동)",35.8655958,128.5665171,2,,,,,,,,,,,,,,,
메드매쓰수학학원,"대구광역시 북구 학정로 435 , 유성빌딩B 4층 (동천동)",35.9430962,128.5605358,2,,,,,,,,,,,,,,,
지원수학학원,"대구광역시 북구 동변로 83 , 3층,4층 (동변동)",35.9371625,128.559257,2,,,,,,,,,,,,,,,
더함미술음악학원,"대구광역시 북구 내곡로 32 , 201호 202호 (사수동)",35.9435465,128.5632966,2,,,,,,,,,,,,,,,
상상팩토리미술학원,"대구광역시 서구 국채보상로50길 20 , 223동201, 2층 (평리동)",35.9208759,128.6033686,2,,,,,,,,,,,,,,,
그림사랑미술학원,"대구광역시 서구 통학로 39 , 상가동 302호 (내당동, 보성2차홍실타운)",35.8991593,128.5143765,2,,,,,,,,,,,,,,,
이데아네트웍스학원,"대구광역시 북구 구암로 110 , 4층 34호 일부 (태전동)",35.8667567,128.5590166,2,,,,,,,,,,,,,,,
손샘영플립원격학원,"대구광역시 북구 침산남로 94 , 4층(403호,다빈치타워) (침산동)",35.8640471,128.563254,2,,,,,,,,,,,,,,,
로앤코로봇학원,"대구광역시 북구 침산남로 155 , 3층 (침산동)",35.9316105,128.5528324,2,,,,,,,,,,,,,,,
코딩앤플레이경북대센터학원,"대구광역시 북구 대현로 100 , 3층 (대현동)",35.8890246,128.5860651,2,,,,,,,,,,,,,,,
제이댄스스포츠학원,"대구광역시 북구 칠곡중앙대로 522 , 2층 (읍내동)",35.8881711,128.592833,2,,,,,,,,,,,,,,,
벨라루시애견미용학원,"대구광역시 북구 산격로 48 , 4층 (산격동)",35.8822159,128.6098013,2,,,,,,,,,,,,,,,
아우라미용학원,"대구광역시 북구 학정로 415 , 901호,1001호 (동천동, 메가타운)",35.9420852,128.5509413,2,,,,,,,,,,,,,,,
세종스피치커뮤니케이션학원,"대구광역시 서구 달구벌대로 1745 , 2층 (내당동)",35.8948463,128.6054784,2,,,,,,,,,,,,,,,
대한컴퓨터학원,"대구광역시 북구 칠곡중앙대로 586 , 2층 (읍내동)",35.9439295,128.5633171,2,,,,,,,,,,,,,,,
필테크댄스스포츠학원,"대구광역시 북구 학정로 439 , 5층 (동천동)",35.8627142,128.5617265,2,,,,,,,,,,,,,,,
더스토리스피치학원,"대구광역시 서구 당산로 232 , 2층 (내당동)",35.9476605,128.5519488,2,,,,,,,,,,,,,,,
히트댄스스포츠학원,"대구광역시 북구 칠곡중앙대로 533 , 2층 (읍내동)",35.9429544,128.5631685,2,,,,,,,,,,,,,,,
상록컴퓨터학원,대구광역시 서구 평리로 254 삼능빌딩 B동 2층 (내당동),35.8571739,128.5474557,2,,,,,,,,,,,,,,,
대구컴퓨터캐드회계학원,대구광역시 북구 학남로17길 2 5층 (국우동),35.9434361,128.5503932,2,,,,,,,,,,,,,,,
셈틀회계캐드그래픽컴퓨터학원,대구광역시 북구 학정로 435 3층 (동천동),35.862583,128.5515255,2,,,,,,,,,,,,,,,
대한쿠킹미용학원,대구광역시 서구 국채보상로 290 2층 (평리동),35.944734,128.5698923,2,,,,,,,,,,,,,,,
뉴한국컴퓨터학원,대구광역시 북구 동북로31길 21-1 2층 (산격동),35.9435465,128.5632966,2,,,,,,,,,,,,,,,
윤성회계캐드컴퓨터학원,"대구광역시 북구 동북로 211 , 2층 (복현동)",35.871431,128.5626606,2,,,,,,,,,,,,,,,
로보티즈키즈렙로봇학원,"대구광역시 북구 동천로24길 5 , 3층 (동천동)",35.9011561,128.6090869,2,,,,,,,,,,,,,,,
명성컴퓨터학원,"대구광역시 북구 칠곡중앙대로52길 3 , 2층,3층 (태전동)",35.8973838,128.6156933,2,,,,,,,,,,,,,,,
김영호댄스스포츠스쿨학원,"대구광역시 서구 달구벌대로 1791 , 5층 (내당동)",35.9420728,128.5611969,2,,,,,,,,,,,,,,,
킹콩지엑스댄스아카데미학원,"대구광역시 서구 국채보상로 256 , 4층 (평리동, 서대구농협 평리지점)",35.9188496,128.5477485,2,,,,,,,,,,,,,,,
제우스댄스스포츠학원,"대구광역시 서구 서대구로 168 , 3층 (평리동, 차명헤어삽)",35.8655958,128.5665171,2,,,,,,,,,,,,,,,
애니콘만화학원,"대구광역시 북구 학정로 436 , 5층 (구암동)",35.8708788,128.5591131,2,,,,,,,,,,,,,,,
서구캐드컴퓨터기술학원,"대구광역시 서구 국채보상로 316 , 2층 (평리동, 평리롯데캐슬)",35.8728109,128.5553151,2,,,,,,,,,,,,,,,
로보로보로봇코딩학원,"대구광역시 북구 침산로 202 , 2층 (침산동)",35.8940393,128.5899602,2,,,,,,,,,,,,,,,
예몽미용학원,"대구광역시 북구 학정로 435 , 4층 (동천동)",35.9386142,128.5598081,2,,,,,,,,,,,,,,,
제일독서실,"대구광역시 서구 국채보상로 151 , 4층 (평리동)",35.8694504,128.5477373,2,,,,,,,,,,,,,,,
깜지독서실,"대구광역시 북구 호국로39길 6-18 , 4,5층 (서변동)",35.9192131,128.5986778,2,,,,,,,,,,,,,,,
성보독서실,"대구광역시 북구 동암로 102 , 5층 (동천동)",35.9440102,128.5620563,2,,,,,,,,,,,,,,,
온더데스크북구점독서실,"대구광역시 북구 동천로 135-5 , 3층 302호 (동천동)",35.9434908,128.560369,2,,,,,,,,,,,,,,,
스놉스터디동천센터독서실,"대구광역시 북구 대천로 85 , 4층 (동천동)",35.9372448,128.5586348,2,,,,,,,,,,,,,,,
이룸아이콘스토리독서실,"대구광역시 북구 구암로65길 2 , 2층 (구암동)",35.9405227,128.569401,2,,,,,,,,,,,,,,,
칠곡스터디엔카페독서실,"대구광역시 북구 팔거천동로 210 , 6층 (동천동)",35.9426903,128.5584824,2,,,,,,,,,,,,,,,
스투디엔(STUDIEN)독서실,"대구광역시 북구 대현로 85 , 2층 (대현동)",35.8830072,128.6085691,2,,,,,,,,,,,,,,,
올패스독서실,"대구광역시 북구 침산로 146 , 2층 (침산동)",35.8894216,128.5914932,2,,,,,,,,,,,,,,,
청라아이콘스토리독서실,"대구광역시 서구 국채보상로 338 , 3층 (비산동)",35.8719079,128.5680094,2,,,,,,,,,,,,,,,
대구복현멘토즈독서실,"대구광역시 북구 동북로 223 , 5층 (복현동)",35.8969071,128.6163776,2,,,,,,,,,,,,,,,
대경독서실,"대구광역시 서구 서대구로 76 , 3,4층 (평리동)",35.8647502,128.5563296,2,,,,,,,,,,,,,,,
연제독서실,"대구광역시 북구 침산로 164 , 4층 (침산동)",35.890851,128.5905889,2,,,,,,,,,,,,,,,
동천참조은독서실,"대구광역시 북구 동천로23길 10 , 6층 (동천동)",35.9422557,128.5594691,2,,,,,,,,,,,,,,,
더써드플레이스독서실,"대구광역시 북구 칠곡중앙대로 302 , 5층 (태전동)",35.9225816,128.5472324,2,,,,,,,,,,,,,,,
웨이크독서실,"대구광역시 북구 동천로23길 14 , 5층 및 6층 일부 (동천동)",35.9323905,128.5556893,2,,,,,,,,,,,,,,,
작심독서실,"대구광역시 북구 동북로 291 , 8층 (복현동)",35.8928076,128.6220492,2,,,,,,,,,,,,,,,
칠곡운암역작심독서실,"대구광역시 북구 구암로 149 , 5층 (동천동)",35.9319991,128.5570885,2,,,,,,,,,,,,,,,
토즈스터디센터칠곡팔거역독서실,"대구광역시 북구 팔거천동로 213 , 2층 (동천동)",35.9429839,128.5577441,2,,,,,,,,,,,,,,,
대구침산점작심독서실,"대구광역시 북구 옥산로 95 , 604, 605호 (칠성동2가)",35.8850397,128.58609,2,,,,,,,,,,,,,,,
명문독서실,대구광역시 북구 동천로 125-8 5층 (동천동),35.9431831,128.5598825,2,,,,,,,,,,,,,,,
해오름독서실,대구광역시 북구 칠곡중앙대로 459  5층 (관음동),35.9496126,128.5431012,2,,,,,,,,,,,,,,,
예소담독서실,대구광역시 북구 구암로 140 성원빌딩 6층 (구암동),35.931566,128.5560315,2,,,,,,,,,,,,,,,
예일독서실,대구광역시 북구 학정로 435 5층 (동천동),35.9432877,128.5632518,2,,,,,,,,,,,,,,,
아우독서실,대구광역시 북구 동천로23길 6 6층 (동천동),35.9421852,128.5600927,2,,,,,,,,,,,,,,,
백년대계독서실,"대구광역시 북구 구암로 150 , 4층 (구암동)",35.9314866,128.5570261,2,,,,,,,,,,,,,,,
침산스터디엔카페독서실,대구광역시 북구 침산남로 180-6 5층 (침산동),35.8868065,128.5948464,2,,,,,,,,,,,,,,,
허브독서실,대구광역시 북구 대현로 100 4층 (대현동),35.8822159,128.6098013,2,,,,,,,,,,,,,,,
에이스오투독서실,"대구광역시 서구 국채보상로 267 6,7층 (평리동)",35.8716688,128.560194,2,,,,,,,,,,,,,,,
올스터디독서실,"대구광역시 북구 동북로 279 , 5층 (복현동)",35.8933995,128.6208786,2,,,,,,,,,,,,,,,
보건대참조은독서실,대구광역시 북구 태전로 50 3층 (태전동),35.9248281,128.5441673,2,,,,,,,,,,,,,,,
꿈이룸독서실,"대구광역시 북구 구암로 17 , 상가동 301호 (관음동,칠곡2차(수정)한양아파트)",35.935955,128.542976,2,,,,,,,,,,,,,,,
열공독서실,"대구광역시 서구 북비산로 233 , 4층 (평리동,대평정형외과)",35.8794341,128.5586707,2,,,,,,,,,,,,,,,
아이원독서실,"대구광역시 북구 복현로 179 2,3층 (복현동)",35.9053998,128.6190712,2,,,,,,,,,,,,,,,
인생역전독서실,대구광역시 북구 칠곡중앙대로 254 5층 (태전동),35.9186021,128.5480682,2,,,,,,,,,,,,,,,
유림독서실,"대구광역시 서구 국채보상로 278 4,5층 (평리동)",35.8713635,128.5614875,2,,,,,,,,,,,,,,,
몽독서실,대구광역시 북구 칠곡중앙대로 322 5층 (태전동),35.924375,128.5474653,2,,,,,,,,,,,,,,,
연세독서실,대구광역시 북구 팔거천동로 80 3층 (구암동),35.9314199,128.5550641,2,,,,,,,,,,,,,,,
플랜독서실,대구광역시 북구 칠곡중앙대로 187 6층 (태전동),35.9127777,128.5480867,2,,,,,,,,,,,,,,,
탑독서실,"대구광역시 서구 달서로 284 , 5층 (원대동3가, 태왕빌딩)",35.8822446,128.5805528,2,,,,,,,,,,,,,,,
합격의독서실,"대구광역시 서구 국채보상로 311 , 2,3층 (평리동,가구할인마트)",35.872276,128.5650597,2,,,,,,,,,,,,,,,
스놉스터디독서실,"대구광역시 북구 학정로 38 , 6층 (태전동)",35.9276439,128.5427338,2,,,,,,,,,,,,,,,
성보아이콘스토리독서실,"대구광역시 북구 학정로 429 , 503호 (동천동)",35.9429544,128.5631685,2,,,,,,,,,,,,,,,
토즈스터디센터복현독서실,"대구광역시 북구 검단로 16 , 6층 (복현동)",35.8992402,128.6155726,2,,,,,,,,,,,,,,,
스마트독서실,"대구광역시 북구 복현로 130 , 상가동 412,413호 (복현동)",35.898429,128.6216579,2,,,,,,,,,,,,,,,
스투디에(Studie)독서실,"대구광역시 북구 침산로 168 , 401호 (침산동)",35.8912169,128.5907733,2,,,,,,,,,,,,,,,
하우스터디대구침산센터독서실,"대구광역시 북구 침산로 142 , 4층 (침산동)",35.8890442,128.59162,2,,,,,,,,,,,,,,,
사관독서실,대구광역시 북구 동북로 144-1 3층 (산격동),35.9002932,128.6086283,2,,,,,,,,,,,,,,,
IVY독서실,대구광역시 서구 국채보상로 362 농춘빌딩 4층 (비산동),35.8720186,128.5707809,2,,,,,,,,,,,,,,,
세계독서실,"대구광역시 북구 동암로 128 , 3층 (구암동)",35.9437107,128.5646168,2,,,,,,,,,,,,,,,
참조은독서실,"대구광역시 서구 평리로 236 삼익뉴타운상가 219,220호 (내당동)",35.8603806,128.5480333,2,,,,,,,,,,,,,,,
아이콘스토리독서실,"대구광역시 북구 구암로 137 , 3층 (동천동)",35.937288,128.558114,2,,,,,,,,,,,,,,,
독고영학원,대구광역시 북구 학정로 429 4층 (동천동),35.9432877,128.5632518,2,,,,,,,,,,,,,,,
미래영수학원,"대구광역시 북구 매천로2길 19 , 126동 202, 301, 302호 (팔달동,두산위브2001)",35.8984593,128.5432827,2,,,,,,,,,,,,,,,
차수학이수목캠퍼스학원,"대구광역시 북구 대천로 90 , 2층 (동천동)",35.9367079,128.5589568,2,,,,,,,,,,,,,,,
수영재영수학원,"대구광역시 북구 학정로 415 , 1003호 (동천동,메가타운)",35.9439295,128.5633171,2,,,,,,,,,,,,,,,
워릭프랭클린스쿨어학원,"대구광역시 북구 침산로 153 , 104동 D1-1호 (침산동,명성푸르지오)",35.8892668,128.5900008,2,,,,,,,,,,,,,,,
카이스트학원,"대구광역시 서구 원대로13길 16 , 2층 (원대동2가,한영정밀)",35.883144,128.5794552,2,,,,,,,,,,,,,,,
루시앤입시학원,"대구광역시 북구 검단로 50 , 2층, 3층(201호, 301호) (복현동)",35.9025217,128.617201,2,,,,,,,,,,,,,,,
하이스쿨고등영수학원,"대구광역시 서구 국채보상로 371 , 2층 (비산동, 서부안경콘텍트렌즈)",35.872463,128.5718363,2,,,,,,,,,,,,,,,
청솔수학학원,"대구광역시 북구 구암로65길 2-1 , 5층 (구암동)",35.9406649,128.5692635,2,,,,,,,,,,,,,,,
웅진씽크빅학습센터평리학원,"대구광역시 서구 국채보상로50길 10 , 4층 (평리동)",35.8704902,128.5587605,2,,,,,,,,,,,,,,,
소수서원학원,"대구광역시 북구 동암로 110 , 4층 (동천동, 빅타운)",35.943919,128.5628615,2,,,,,,,,,,,,,,,
통문장영어코스모스학원,"대구광역시 북구 구암로21길 38 , 2층2호 (읍내동,칠곡1차(공작)한양아파트)",35.9354829,128.553864,2,,,,,,,,,,,,,,,
청어람학원,"대구광역시 북구 산격로 53 , 2층 (산격동)",35.8953701,128.6050914,2,,,,,,,,,,,,,,,
비전수학영어학원,"대구광역시 북구 동천로23길 2 , 4층 (동천동)",35.9421308,128.5603616,2,,,,,,,,,,,,,,,
눈높이러닝센터서변학원,"대구광역시 북구 호국로43길 7-13 , 2층 (서변동)",35.9204075,128.5986459,2,,,,,,,,,,,,,,,
날개달린국어논술학원,"대구광역시 북구 침산로 162 , 4층 (침산동)",35.8906497,128.590655,2,,,,,,,,,,,,,,,
스마트(SMART)다다학원,"대구광역시 서구 국채보상로50길 20 , 222동 3층 (평리동, 평리 푸르지오)",35.8688798,128.559782,2,,,,,,,,,,,,,,,
뉴아이비학원,"대구광역시 서구 국채보상로 316 , 203/304, 3층 (평리동,평리롯데캐슬)",35.8718234,128.5664964,2,,,,,,,,,,,,,,,
마스터박수학학원,"대구광역시 북구 대천로 87 , 4층 (동천동)",35.9372132,128.5588351,2,,,,,,,,,,,,,,,
쌤통수학학원,"대구광역시 북구 복현로 71 , 112동 401호 (복현동, 복현블루밍브라운스톤 명문세가아파트)",35.8976829,128.623784,2,,,,,,,,,,,,,,,
해법엘리트영어학원,"대구광역시 북구 산격로 50 , 2층 (산격동)",35.8951026,128.6054095,2,,,,,,,,,,,,,,,
최완진음악학원,"대구광역시 서구 국채보상로50길 20 , 평리푸르지오 2단지 223동 201호 (평리동)",35.8667567,128.5590166,2,,,,,,,,,,,,,,,
해피스쿨학원,"대구광역시 북구 칠곡중앙대로42길 2 , 1,2층 (태전동)",35.9154414,128.5489981,2,,,,,,,,,,,,,,,
SPWriting 어학원,"대구광역시 북구 복현로 105 , 상가동 305호 (복현동,태왕아너스복현)",35.8994329,128.6201088,2,,,,,,,,,,,,,,,
Neo-Elite입시학원,"대구광역시 북구 복현로 74 , 2층 (복현동)",35.8984826,128.6235481,2,,,,,,,,,,,,,,,
탄탄수학학원,"대구광역시 북구 침산남로 154 , 7층 (침산동, 메이저타워)",35.8878395,128.5922723,2,,,,,,,,,,,,,,,
미르학원,"대구광역시 북구 침산로 163 , 106동 401호 (침산동, 현대아파트)",35.8907944,128.5882231,2,,,,,,,,,,,,,,,
EM영수학원,"대구광역시 북구 침산로21길 39  , 상가동 202호 (침산동)",35.8867445,128.5879517,2,,,,,,,,,,,,,,,
수담수학학원,"대구광역시 북구 침산로 162 , 2층 (침산동)",35.8906497,128.590655,2,,,,,,,,,,,,,,,
브리즈어학원,"대구광역시 북구 침산로 162 , 3층 (침산동)",35.8906497,128.590655,2,,,,,,,,,,,,,,,
미라클잉글리쉬외국어학원,"대구광역시 북구 학정로 430 , 3층 (구암동,센츄럴비즈니스빌딩)",35.9271509,128.5621409,2,,,,,,,,,,,,,,,
탑에듀(Top edu)영수전문학원,"대구광역시 서구 달구벌대로 1743 , 4층 (내당동,미라클레스토랑)",35.8656036,128.566382,2,,,,,,,,,,,,,,,
한솔플러스JS학원,"대구광역시 북구 학남로3길 40 , 2층 (학정동)",35.9521685,128.5678794,2,,,,,,,,,,,,,,,
엠비피(MVP)수학학원,"대구광역시 북구 학정로 427 , 7층 (동천동)",35.9427322,128.5631963,2,,,,,,,,,,,,,,,
스터디공장학원,"대구광역시 북구 대학로 61 , 3층,4층 일부 (산격동)",35.8916183,128.6072174,2,,,,,,,,,,,,,,,
VSM(브이에스엠)보컬아카데미학원,"대구광역시 북구 팔거천동로 222 , 5층 502호(일부),503호 (동천동,동천 메디빌 빌딩)",35.9436466,128.558661,2,,,,,,,,,,,,,,,
태학수학전문학원,"대구광역시 북구 칠곡중앙대로 302 , 4층 (태전동)",35.9225816,128.5472324,2,,,,,,,,,,,,,,,
