사업장명,소재지전체주소,Latitude,Longitude
딸기노래연습장,대구광역시 달서구 이곡동 1204-1번지 (지하1층),35.8539923,128.5024685
빅노래연습장,대구광역시 달서구 대곡동 32-2번지 (지하1층),35.8092889,128.512785
아테네,대구광역시 달서구 감삼동 143-4번지 (지하1층),35.8498772,128.5391988
호산노래연습장,대구광역시 달서구 호산동 718-12번지 (지상2층),35.8415776,128.4906575
꿀 노래연습장,대구광역시 달서구 용산동 858번지 (지상2층),35.857939,128.5316226
쿨노래연습장,대구광역시 달서구 감삼동 146-39번지 (지상2층),35.8502234,128.5395775
스타노래연습장,대구광역시 달서구 호산동 361-5번지 (지상2층),35.8511864,128.4855963
캐슬노래연습장,대구광역시 달서구 송현동 143-1번지 (지하1층),35.8327459,128.5528531
세븐스타코인노래연습장 대구장기동점,대구광역시 달서구 장기동 548-1번지,35.842405,128.5341956
코인스동전노래연습장서부정류장점,대구광역시 달서구 송현동 1043-1번지,35.8372443,128.5567773
팡팡노래연습장,대구광역시 달서구 상인동 240-9번지 (지하1층),35.8167377,128.5392966
우리노래연습장,대구광역시 달서구 두류동 1108-29번지 (지하1층),35.8620819,128.5740457
쿨노래연습장,대구광역시 달서구 성당동 118-6번지 (지상2층),35.8473998,128.5669212
송대관네박자노래연습장,대구광역시 달서구 이곡동 1248번지 지하 1층,35.8548406,128.5113975
SM 브라보노래연습장,대구광역시 달서구 신당동 1790-18번지 (지하1층),35.8551561,128.4928491
코코노래연습장,대구광역시 달서구 본리동 377-1번지 (3층),35.8414161,128.5374634
주인공노래연습장,대구광역시 달서구 용산동 933번지 (지상2층),35.858059,128.531186
스타노래연습장,대구광역시 달서구 죽전동 211-22번지 (지하1층),35.8549079,128.5401019
팔사(84)노래연습장,대구광역시 달서구 신당동 1721-6번지 (지하1층),35.8560798,128.4933099
칼라노래연습장,대구광역시 달서구 죽전동 364-26번지 (지하1층),35.8585623,128.5353702
쿵쿵따노래연습장,대구광역시 달서구 이곡동 1227-12번지 (지하1층),35.8565434,128.5077382
와우노래연습장,대구광역시 달서구 두류동 492-18번지 (지하1층),35.8552617,128.5528842
미로노래연습장,대구광역시 달서구 상인동 1458-7번지 (지하1층),35.8113762,128.5361554
휘나래노래연습장,대구광역시 달서구 대곡동 90-4번지 (지상2층),35.8082441,128.5178549
퀸노래연습장,대구광역시 달서구 상인동 1332-350번지 (2층),35.8090527,128.54197
방가방가노래연습장,대구광역시 달서구 상인동 1403번지 2층,35.8170415,128.5374872
둥지노래연습장,대구광역시 달서구 본리동 65-11번지 2층,35.8418024,128.538543
미소노래연습장,대구광역시 달서구 송현동 1036-1번지 2층,35.8365648,128.5552018
딩동동전노래연습장,대구광역시 달서구 송현동 1036-1번지 3층,35.8365648,128.5552018
하와이노래연습장,대구광역시 달서구 송현동 1949-36번지 (1층),35.8219954,128.5486074
황진이노래연습장,대구광역시 달서구 감삼동 155-33번지 (지상2층),35.8496411,128.544582
부촌노래연습장,대구광역시 달서구 두류동 101-10번지 (지하1층),35.8589572,128.5623798
지혜노래연습장,대구광역시 달서구 상인동 1472번지 (지하1층),35.8115417,128.5374457
남경노래연습장,대구광역시 달서구 본리동 62-5번지 (2층),35.8433249,128.5375194
필노래연습장,대구광역시 달서구 호림동 19번지 (지상2층),35.838888,128.4906464
그린빌노래연습장,대구광역시 달서구 용산동 935번지 세광태왕아파트(지하1층) 601호,35.8569029,128.5296991
엠(M),대구광역시 달서구 장기동 566-4번지 (2층),35.8422358,128.5308879
앵콜노래연습장,대구광역시 달서구 송현동 1991-5번지 (지하1층),35.8288735,128.558379
짱노래연습장,대구광역시 달서구 송현동 629-1번지 (지하1층),35.8282548,128.5490711
골드노래연습장,대구광역시 달서구 장기동 790번지 (지하1층),35.8502584,128.5160024
현대노래연습장,대구광역시 달서구 송현동 207-1번지 (지하1층),35.8322282,128.5531218
탑노래연습장,대구광역시 달서구 성당동 563-3번지 (지하1층),35.8426763,128.5490022
스카이 노래연습장,대구광역시 달서구 호산동 713-8번지 (2층),35.8416043,128.4898518
홍콩노래연습장,대구광역시 달서구 송현동 1919-5번지 (지하1층),35.825935,128.5470397
슈가노래연습장,대구광역시 달서구 용산동 932-4번지 (지하1층),35.8582869,128.5310126
천지노래연습장,대구광역시 달서구 본동 729번지 (지하1층),35.8367602,128.5341511
신오케이노래연습장,대구광역시 달서구 용산동 499-4번지 (지하1층),35.8585361,128.5220781
귀빈노래연습장,대구광역시 달서구 본리동 1198-10번지 (지하1층),35.841388,128.5304063
장관노래연습장,대구광역시 달서구 송현동 1991-27번지 (지하1층),35.8289506,128.558271
귀빈노래연습장,대구광역시 달서구 이곡동 1000-124번지 (지하1층),35.8506701,128.5122697
원노래연습장,대구광역시 달서구 성당동 654-20번지 (지하1층),35.8436106,128.5526207
희도노래연습장,대구광역시 달서구 두류동 1201-22번지 (3층),35.8615932,128.5721809
미도파노래연습장,대구광역시 달서구 이곡동 541-9번지 (지하1층),35.8515962,128.5008226
비엠더블,대구광역시 달서구 두류동 610-6번지 (지하1층),35.8545573,128.5525826
가요무대노래연습장,대구광역시 달서구 도원동 1432-6번지 (지하1층),35.8072545,128.53453
핑클노래연습장,대구광역시 달서구 송현동 185-30번지 (2층),35.830437,128.5500379
77번,대구광역시 달서구 이곡동 1000-95번지 (지상2층),35.8495546,128.5106916
다함께노래연습장,대구광역시 달서구 죽전동 220-48번지 (지하1층),35.8534855,128.5405307
땡큐 노래연습장,대구광역시 달서구 송현동 187-9번지 (지하1층),35.8306912,128.5510192
지구촌노래연습장,대구광역시 달서구 본동 1135-3번지 (지하1층),35.833051,128.5376449
영상노래연습장,대구광역시 달서구 죽전동 410-4번지 지하 1층,35.8510743,128.5343157
선노래연습장,대구광역시 달서구 송현동 1033-17번지 (2층),35.8363159,128.555996
블루노래연습장,대구광역시 달서구 월성동 89-2번지 504.506호 (5층),35.8275288,128.5311187
미소노래연습장,대구광역시 달서구 감삼동 139-27번지 (2층),35.850611,128.5409684
K7(케이세븐)노래연습장,대구광역시 달서구 송현동 798-246번지 (지하1층),35.8250372,128.5470512
오페라노래연습장,대구광역시 달서구 진천동 620-2번지 (2층),35.8134974,128.5225809
멜론동전노래연습장,대구광역시 달서구 신당동 1790-2번지 (지하1층),35.8554054,128.4927001
진노래연습장,대구광역시 달서구 유천동 300-14번지 (2층),35.8144993,128.5102911
창,대구광역시 달서구 용산동 933-5번지 (2층),35.8575093,128.5313606
텐노래연습장,대구광역시 달서구 호산동 357-115번지 (2층),35.8495841,128.4855389
M노래연습장,대구광역시 달서구 두류동 610-17번지 (2층),35.8547025,128.5527685
큐동전노래연습장,대구광역시 달서구 신당동 1790-9번지 (지하1층),35.855373,128.4938048
더엔젤노래연습장,대구광역시 달서구 두류동 494-17번지,35.8555174,128.5523513
카라노래연습장,대구광역시 달서구 이곡동 1213-1번지,35.8537569,128.5046592
무지개노래연습장,대구광역시 달서구 이곡동 125번지 (지하1층),35.8562569,128.5098444
라이브노래연습장,대구광역시 달서구 도원동 1432-7번지 (지하1층),35.8072789,128.5343199
까메오노래연습장,대구광역시 달서구 상인동 1332-139번지 (지상1층),35.8086843,128.546086
스카이노래연습장,대구광역시 달서구 이곡동 1220-6번지 (6층),35.8536628,128.5058122
BMW노래연습장,대구광역시 달서구 이곡동 1231-4번지 지하 1층,35.8571016,128.50979
가고파노래연습장,대구광역시 달서구 감삼동 106-1번지 (지하1층),35.8538821,128.5478826
타워노래연습장,대구광역시 달서구 두류동 489-10번지 (지하1층),35.8563549,128.5542647
성림노래연습장,대구광역시 달서구 본동 720-1번지 (2층),35.8369606,128.5340761
아프리카노래연습장,대구광역시 달서구 두류동 620-4번지 (지하1층),35.8515206,128.554179
통통동전노래연습장,대구광역시 달서구 도원동 1431번지 (2층),35.8083647,128.5355841
텐텐동전노래연습장,대구광역시 달서구 호산동 353-6번지,35.851721,128.4855663
텐노래연습장,대구광역시 달서구 두류동 496-9번지,35.8547752,128.5524358
필노래연습장,대구광역시 달서구 두류동 630-65번지,35.8537576,128.5510603
쇼동전노래연습장,대구광역시 달서구 도원동 1432번지,35.8075918,128.5354904
비노래연습장,대구광역시 달서구 신당동 1721-1번지,35.8560822,128.4925161
흐엉센(HUONG SEN),대구광역시 달서구 신당동 1721-9번지,35.8560516,128.4938168
유천노래연습장,대구광역시 달서구 대곡동 72-2번지 4층,35.8088609,128.5173854
일통이통동전노래연습장,대구광역시 달서구 송현동 798-243번지 2층,35.824723,128.5467846
로또플러스동전노래연습장,대구광역시 달서구 송현동 1041-5번지 2층,35.8364948,128.5560979
큐브노래연습장,대구광역시 달서구 상인동 225-5번지,35.8168232,128.5385226
더엠럭셔리노래연습장,대구광역시 달서구 두류동 629-5번지,35.8539534,128.5516152
청춘동전노래연습장,대구광역시 달서구 용산동 499-11번지,35.8584146,128.5216089
소풍동전노래연습장,대구광역시 달서구 도원동 1435-4번지,35.8079405,128.5361345
땡큐동전노래연습장,대구광역시 달서구 이곡동 1244-1번지 2층 205호,35.8544663,128.5078312
스타일동전노래연습장,대구광역시 달서구 용산동 930-14번지 2층 203호,35.8578077,128.5303352
얼짱노래연습장,대구광역시 달서구 상인동 1401-2번지 (지하1층),35.8176829,128.5383646
해피데이노래연습장,대구광역시 달서구 성당동 211-4번지 (지하1층),35.8394378,128.5585858
스칼렛노래연습장,대구광역시 달서구 장기동 566-11번지 12 (3층),35.8421875,128.5320245
뉴땡큐노래연습장,대구광역시 달서구 유천동 366-7번지 (지하1층),35.8125383,128.5179979
싱싱노래연습장,대구광역시 달서구 이곡동 1202-14번지 (2층),35.8543593,128.5039289
피플노래연습장,대구광역시 달서구 상인동 1437-5번지 (지하1층),35.8153057,128.5344013
한국노래연습장,대구광역시 달서구 송현동 798-105번지 (지하1층),35.8266908,128.5504836
쾌노래연습장,대구광역시 달서구 호림동 21-2번지 (2층),35.838118,128.4913811
태양노래연습장,대구광역시 달서구 진천동 659-6번지 (지하1층),35.8132326,128.5206626
대연노래연습장,대구광역시 달서구 대곡동 13번지 (지하1층),35.8609425,128.514145
탑노래연습장,대구광역시 달서구 이곡동 1204-2번지 (지하1층),35.8539926,128.5026113
드루와 노래연습장,대구광역시 달서구 두류동 610-7번지 (지하1층),35.8546508,128.5526442
미래노래연습장,대구광역시 달서구 송현동 2006-9번지 (지하1층),35.8300197,128.5568784
길궁노래연습장,대구광역시 달서구 장기동 826-7번지 (지하1층),35.8419726,128.5292545
SHOW(쇼)노래연습장,대구광역시 달서구 두류동 610-4번지 (2층),35.8543772,128.5523566
별궁노래연습장,대구광역시 달서구 호산동 714-11번지 (2층),35.8421729,128.4883276
엘리제노래연습장,대구광역시 달서구 도원동 1436-7번지 (지하1층),35.8069842,128.5371406
루루노래연습장,대구광역시 달서구 이곡동 1202-13번지 (3층),35.8543683,128.5041405
빅노래연습장,대구광역시 달서구 호산동 712-5번지 (1층),35.8412655,128.489605
지중해노래연습장,대구광역시 달서구 죽전동 270-8번지 (지상3층),35.8501748,128.5345222
연출투노래연습장,대구광역시 달서구 감삼동 320-10번지 (지하1층),35.8436769,128.5406258
헤라노래연습장,대구광역시 달서구 두류동 1108-4번지,35.8619571,128.5741257
딸기노래연습장,대구광역시 달서구 파호동 82-16번지 (지하1층),35.8526061,128.4770071
월드노래연습장,대구광역시 달서구 감삼동 206-77번지 (지하1층),35.8452761,128.5443507
마루노래연습장,대구광역시 달서구 이곡동 1224-4번지 (3층),35.8527406,128.5058451
대하노래연습장,대구광역시 달서구 성당동 278-2번지 (2층),35.8379818,128.5541812
붐 노래연습장,대구광역시 달서구 감삼동 140-32번지 (지하1층),35.8506894,128.5399615
공기반소리반노래연습장,대구광역시 달서구 신당동 1790-1번지,35.8554106,128.4925318
리얼싱어,대구광역시 달서구 상인동 246-21번지,35.8180329,128.5358837
대궁노래연습장,대구광역시 달서구 신당동 1790-10번지 (지하1층),35.8553867,128.4939732
팡팡,대구광역시 달서구 용산동 930-9번지 (지하1층),35.8583461,128.5294342
로마노래연습장,대구광역시 달서구 상인동 1401-4번지 (지하1층),35.8173653,128.538845
금강산노래연습장,대구광역시 달서구 본리동 440-6번지 (지하1층),35.8416327,128.5339535
스카이노래연습장,"대구광역시 달서구 장기동 550-5번지 ,6호 (지상2층) ",35.8421895,128.5342251
고추노래연습장,대구광역시 달서구 신당동 1721-4번지 (지상3층),35.8560766,128.4930032
탑 노래연습장,대구광역시 달서구 호산동 718-10번지 (지상2층),35.8411584,128.4906626
여원노래연습장,대구광역시 달서구 두류동 1227-22번지 (지하1층),35.8614317,128.5718421
센스노래연습장,대구광역시 달서구 본리동 1198-7번지 (지하1층),35.8417097,128.5304206
소리향기노래연습장,대구광역시 달서구 상인동 1440-6번지 (지하1층),35.81653,128.5329244
붐노래연습장,대구광역시 달서구 상인동 1440-5번지 (지하1층),35.8166539,128.5328356
비노래연습장,대구광역시 달서구 대곡동 29-5번지 (지하1층),35.8086165,128.5110888
사랑방노래연습장,대구광역시 달서구 송현동 1904-3번지 (지하1층),35.8305663,128.5493438
오빠노래연습장,대구광역시 달서구 호림동 10-16번지 (지상3층),35.8393621,128.4897627
월배노래연습장,대구광역시 달서구 진천동 561-37번지 (지하1층),35.8170025,128.5254966
관광노래연습장,대구광역시 달서구 성당동 392-35번지 (2층),35.8390048,128.551639
팡팡노래연습장,대구광역시 달서구 두류동 1227-7번지 (지하1층),35.8614453,128.571056
투투노래연습장,대구광역시 달서구 이곡동 1242-3번지 (지하1층),35.8557478,128.5076678
더킹노래연습장,대구광역시 달서구 신당동 1723-17번지 (지하1층),35.8558073,128.4942648
쌍둥이노래연습장,대구광역시 달서구 두류동 147-3번지 (지상3층),35.8558117,128.5594602
오월노래연습장,대구광역시 달서구 본리동 671-1번지 (지하1층),35.8384013,128.5309399
아폴로노래연습장,대구광역시 달서구 본리동 1208-2번지 (지하1층),35.8396502,128.5304036
세방골노래연습장,대구광역시 달서구 용산동 519-18번지 (지하1층),35.8621506,128.5220165
오케이노래연습장,대구광역시 달서구 용산동 440-1번지 (지하1층),35.8554602,128.5224122
아마존노래연습장,대구광역시 달서구 호산동 360-5번지 (지하1층),35.8515246,128.485998
스타노래연습장,대구광역시 달서구 이곡동 911-4번지 (지하1층),35.8517121,128.5043584
큐노래연습장,대구광역시 달서구 두류동 147-4번지 (지하1층),35.8556916,128.5594959
새띵까뽕까노래연습장,대구광역시 달서구 감삼동 317-4번지 (지하1층),35.8436896,128.5401897
알리앙노래연습장,대구광역시 달서구 감삼동 143-2번지 (지하1층),35.8498635,128.5390304
그린힐노래연습장,대구광역시 달서구 송현동 500-26번지 (지하1층),35.8337294,128.5478968
신바람노래연습장,대구광역시 달서구 두류동 630-48번지 (지하1층),35.8534169,128.549694
평광노래연습장,대구광역시 달서구 상인동 1571-3번지 (지하1층),35.8109647,128.5472878
여보노래연습장,대구광역시 달서구 이곡동 1224번지 (지하1층),35.853301,128.506111
캐슬노래연습장,대구광역시 달서구 상인동 1575번지 (지하1층),35.8090105,128.5482946
스타킹,대구광역시 달서구 신당동 1790-15번지 (지하1층),35.8551298,128.4933206
황제노래연습장,대구광역시 달서구 이곡동 1242-2번지 (지하1층),35.8558749,128.5076708
코러스노래연습장,대구광역시 달서구 송현동 109-6번지 (지하1층),35.8339667,128.5500047
맨하탄노래연습장,대구광역시 달서구 이곡동 1224번지 (2층),35.8527406,128.5058451
천사노래연습장,대구광역시 달서구 호산동 712-7번지 (2층),35.8412655,128.489605
뮤즈노래연습장,대구광역시 달서구 두류동 148-11번지 (지상2층),35.8561645,128.5591726
은초롱노래연습장,대구광역시 달서구 본리동 62-6번지 (지하1층),35.8432809,128.5376741
벤츠노래연습장,대구광역시 달서구 본리동 1209-1번지 (지상2층),35.8391256,128.5304111
별궁노래연습장,대구광역시 달서구 성당동 642-5번지 (지하1층),35.8434081,128.5535326
우륵노래연습장,대구광역시 달서구 용산동 448-1번지 (지하1층),35.8567905,128.5217898
신세대노래연습장,대구광역시 달서구 송현동 530-7번지 (2층),35.8337956,128.5452308
로타리노래연습장,대구광역시 달서구 성당동 695-33번지 (지하1층),35.8494211,128.5469651
둘리노래연습장,대구광역시 달서구 송현동 2007-49번지 (지하1층),35.8306717,128.5564148
일번가노래연습장,대구광역시 달서구 성당동 641-2번지 (지하1층),35.843541,128.553042
길목노래연습장,대구광역시 달서구 대곡동 30-2번지 (지하1층),35.8087674,128.5118555
M(엠)노래연습장,대구광역시 달서구 신당동 1790-3번지 (지하1층),35.8554021,128.4928573
퀸스노래연습장,대구광역시 달서구 본동 612-5번지 (지하1층),35.8349887,128.5305751
홈런노래연습장,대구광역시 달서구 용산동 499-12번지 지하 1층,35.8584227,128.5213964
풍차노래연습장,대구광역시 달서구 감삼동 114-1번지 (지상2층),35.8525755,128.5464288
파도노래연습장,대구광역시 달서구 두류동 1337-30번지 (지하1층),35.8538983,128.5705402
수호천사노래연습장,대구광역시 달서구 송현동 141-1번지 (지하1층),35.8333827,128.553733
한국노래연습장,대구광역시 달서구 감삼동 155-16번지 (지하1층),35.8492454,128.5433792
비엔나노래연습장,대구광역시 달서구 본동 722-1번지 (지상2층),35.8369881,128.5345843
행운노래연습장,대구광역시 달서구 본리동 659-1번지 (2층),35.8377624,128.5343626
동전노래연습장,대구광역시 달서구 두류동 496-10번지 4층,35.8549772,128.5526154
엔젤동전노래연습장,대구광역시 달서구 상인동 240-7번지 가동3층,35.8167222,128.5391339
케빈노래연습장,대구광역시 달서구 감삼동 114-6번지 (지하1층),35.851912,128.5466512
나이스노래연습장,대구광역시 달서구 진천동 656-6번지 (2층),35.8129944,128.5194638
코스모스노래연습장,대구광역시 달서구 이곡동 1227-9번지 (지하1층),35.8568986,128.5077116
필통노래연습장,대구광역시 달서구 두류동 492-1번지 (지하1층),35.8553315,128.552784
금탑노래연습장,대구광역시 달서구 송현동 633번지 (지하1층),35.8284003,128.5491816
위드 노래연습장,대구광역시 달서구 호산동 713-10번지 (2층),35.841608,128.4895972
Show(쇼)노래연습장,대구광역시 달서구 송현동 1040-1번지 (2층),35.8367318,128.5559103
SHOW(쇼)Ⅱ노래연습장,대구광역시 달서구 송현동 1040-1번지 (3층),35.8367318,128.5559103
오즈(OZ)노래연습장,대구광역시 달서구 상인동 1332-150번지 (지상2층),35.8086896,128.5463173
별밤노래연습장,대구광역시 달서구 장기동 550-1번지 (2층),35.8421948,128.5354528
토마도노래연습장,대구광역시 달서구 상인동 1555-1번지 (2층),35.8125042,128.5456872
황후노래연습장,대구광역시 달서구 본리동 671-8번지 지하 1층,35.838277,128.5309346
현대노래연습장,대구광역시 달서구 송현동 1929-13번지 (지하1층),35.8304778,128.5495833
쌍쌍노래연습장,대구광역시 달서구 진천동 230-6번지 (지하1층),35.8150309,128.5284792
뉴무시로노래연습장,대구광역시 달서구 상인동 1529-8번지 (2층),35.8142282,128.5455452
무시로노래연습장,대구광역시 달서구 상인동 1529-8번지 (2층),35.8142282,128.5455452
늘봄노래연습장,대구광역시 달서구 송현동 1945-2번지 (지하1층),35.8233069,128.5464063
영 노래연습장,대구광역시 달서구 본동 762-1번지 (지하1층),35.8369479,128.5385457
은하수노래연습장,대구광역시 달서구 신당동 1721-16번지 지하 1층,35.8558254,128.4931478
하트노래연습장,대구광역시 달서구 송현동 600-8번지 (지하1층),35.8292088,128.5476045
좋은나날노래연습장,대구광역시 달서구 상인동 1548-5번지 (지하1층),35.8141759,128.5483079
불러라노래연습장,대구광역시 달서구 용산동 464-1번지 (지하1층),35.857946,128.5213733
테마노래연습장,대구광역시 달서구 송현동 1033-1번지 (지하1층),35.8362377,128.5561603
21세기 노래연습장,대구광역시 달서구 두류동 1192-66번지 지하 1층,35.8610315,128.5735388
위너노래연습장,대구광역시 달서구 호산동 352-14번지 (2층),35.8520034,128.4841676
락노래연습장,대구광역시 달서구 호산동 361-8번지 (3층),35.850843,128.485602
황궁,대구광역시 달서구 이곡동 1238-7번지 (지하1층),35.8555354,128.5095065
오렌지노래연습장,대구광역시 달서구 본리동 1209-2번지 (지상2층),35.8389598,128.5304111
세이노래연습장,대구광역시 달서구 본리동 1199-2번지 (지상2층),35.8407057,128.5303896
체어맨노래연습장,대구광역시 달서구 이곡동 538-1번지 (지하1층),35.8522496,128.5017124
수미노래연습장(SuMyKaraoke),대구광역시 달서구 호산동 381번지 (지상2층),35.8506178,128.4851157
공원노래연습장,대구광역시 달서구 상인동 1532-1번지 (지하1층),35.8177117,128.5455612
신도시노래연습장,대구광역시 달서구 상인동 1582-15번지 (지하1층),35.8087445,128.551474
무지개노래연습장,대구광역시 달서구 상인동 1548-2번지 지하 1층,35.8145077,128.5484928
토토노래연습장,대구광역시 달서구 상인동 1574번지 (지하1층),35.8093512,128.5478919
대왕노래연습장,대구광역시 달서구 감삼동 146-40번지 (지상2층),35.8502144,128.5397756
홈런노래연습장,대구광역시 달서구 송현동 1949-8번지 (지상2층),35.8221357,128.5486615
동경노래연습장,대구광역시 달서구 본리동 83-1번지 (지상2층),35.8416447,128.5379442
SHOW(쇼)노래연습장,대구광역시 달서구 상인동 1397-7번지 (지하1층),35.8179242,128.5384205
삐삐노래연습장,대구광역시 달서구 감삼동 317-3번지 (지하1층),35.8437345,128.5400328
잎새,대구광역시 달서구 성당동 829-8번지 (2층),35.8380872,128.553023
호수노래연습장,대구광역시 달서구 성당동 130-10번지 (지하1층),35.8459345,128.5647732
미소,대구광역시 달서구 두류동 101-4번지 (지하1층),35.8593526,128.5631953
파워노래연습장,대구광역시 달서구 본동 712-22번지 (2층),35.8365337,128.5338053
테마노래연습장,대구광역시 달서구 도원동 1435-4번지 (지하1층),35.8079405,128.5361345
귀빈노래연습장,대구광역시 달서구 상인동 1332-129번지 (지하1층),35.8086804,128.5455625
탑원(TOP ONE),대구광역시 달서구 호산동 360-7번지 (지하1층),35.8512956,128.4859988
대화노래연습장,대구광역시 달서구 성당동 830-23번지 (지하1층),35.837596,128.5510548
송경노래연습장,대구광역시 달서구 송현동 1940-11번지 (2층),35.8275546,128.5515875
천지노래연습장,대구광역시 달서구 두류동 146-1번지 (지하1층),35.8562214,128.5597277
채널VJ노래연습장,대구광역시 달서구 송현동 55-1번지 (지하1층),35.8286606,128.5556891
혜성노래연습장,대구광역시 달서구 이곡동 1227-8번지 지하 1층,35.8570167,128.5077135
무쏘노래연습장,대구광역시 달서구 신당동 1818-1번지 (지하1층),35.8535303,128.4934524
앗싸노래연습장,대구광역시 달서구 신당동 1795번지 (지하1층),35.8548997,128.4929483
세븐노래연습장,대구광역시 달서구 상인동 1401-3번지 (지하1층),35.8174648,128.5387682
와우노래연습장,대구광역시 달서구 본동 773-1번지 (지하1층),35.8369155,128.5409341
서라벌노래연습장,대구광역시 달서구 본동 897번지 (지하1층),35.8351678,128.536518
우리노래연습장,대구광역시 달서구 상인동 1470-4번지 (지하1층),35.8119345,128.5368873
달구벌노래연습장,대구광역시 달서구 상인동 1529번지 (지하1층),35.8145952,128.5455101
앙코르노래연습장,대구광역시 달서구 상인동 1472-3번지 (2층),35.8115087,128.5377896
채널노래연습장,대구광역시 달서구 감삼동 146-30번지 (지하1층),35.8501564,128.5382209
하이트노래연습장,대구광역시 달서구 두류동 1254-4번지 (지하1층),35.8549822,128.569308
아랑노래연습장,대구광역시 달서구 상인동 1431-11번지 (지하1층),35.8144571,128.5355277
신나라노래연습장,대구광역시 달서구 성당동 54-3번지 (지하1층),35.8510776,128.5731206
궁전노래연습장,대구광역시 달서구 장기동 820-7번지 (지하1층),35.8421613,128.5304059
부강노래연습장,대구광역시 달서구 성당동 643-3번지 (지하1층),35.8432912,128.554062
G1노래연습장,대구광역시 달서구 본리동 379-1번지 (2층),35.8408007,128.5374149
금탑노래연습장,대구광역시 달서구 두류동 89-8번지 (2층),35.8599337,128.564982
타워노래연습장,대구광역시 달서구 두류동 1254-9번지 (지하1층),35.855113,128.5690886
필통노래연습장,대구광역시 달서구 신당동 1790-20번지 (지하1층),35.8551268,128.4925201
쇼뮤직노래연습장,대구광역시 달서구 신당동 1790-14번지 (지하1층),35.8551363,128.4934834
제우스노래연습장,대구광역시 달서구 용산동 577-11번지 (지하1층),35.8590249,128.5215941
호박노래연습장,대구광역시 달서구 용산동 465-6번지 (지하1층),35.8581164,128.5213656
즐거운노래연습장,대구광역시 달서구 상인동 1454-1번지 (지하1층),35.8122003,128.5362993
궁노래연습장,대구광역시 달서구 송현동 1948-6번지 (지하1층),35.822373,128.5480268
별천지,대구광역시 달서구 두류동 495-18번지 (2층),35.8535263,128.5486341
케이스타코인노래연습장,대구광역시 달서구 신당동 1721-20번지 (지하1층),35.8558586,128.4925169
딸기노래연습장,대구광역시 달서구 상인동 1332-131번지 (지하1층),35.8086906,128.5457076
쇼(show)노래연습장,대구광역시 달서구 상인동 1527-2번지 (지하1층),35.813521,128.546066
에스(S)노래연습장,대구광역시 달서구 상인동 1441-2번지 (지하1층),35.8162038,128.5331049
풀노래연습장,대구광역시 달서구 호산동 381-11번지 (지하1층),35.8506107,128.4853149
천일노래연습장,대구광역시 달서구 상인동 1514번지 상가107/202 (2층),35.8173685,128.5403268
산울림노래연습장,대구광역시 달서구 송현동 500-35번지 2층,35.8337177,128.5484833
명창노래연습장,대구광역시 달서구 송현동 139-17번지 (지하1층),35.8338734,128.5538427
스카이(SKY) 노래연습장,대구광역시 달서구 이곡동 1194-2번지 (지하1층),35.8546996,128.500996
에스(S),대구광역시 달서구 두류동 492-5번지 (지상2층),35.8554279,128.5530016
더엠럭셔리노래연습장,대구광역시 달서구 용산동 931-3번지,35.8580336,128.5295893
더보이스코인노래연습장,대구광역시 달서구 이곡동 1246-4번지,35.8541471,128.509357
온에어코인노래연습장,대구광역시 달서구 상인동 1439-2번지 아보스타워,35.8167676,128.5321912
땡큐노래연습장,대구광역시 달서구 용산동 442-6번지 (지하1층),35.8556028,128.5213303
나혜노래연습장,대구광역시 달서구 상인동 1571-1번지 (지하1층),35.8111359,128.5474903
톡톡노래연습장,대구광역시 달서구 용산동 931-2번지 (지하1층),35.8580361,128.5294221
강남노래연습장,대구광역시 달서구 장기동 826-8번지 (1층),35.8419427,128.5290772
아리아노래연습장,대구광역시 달서구 이곡동 1231-2번지 지하 1층,35.857103,128.5094656
한가락,대구광역시 달서구 성당동 220-17번지 (지하1층),35.8381618,128.5575585
드림,대구광역시 달서구 용산동 595-6번지 (지하1층),35.8590089,128.5227698
폭스노래연습장,대구광역시 달서구 이곡동 1231-10번지 (지하1층),35.8564709,128.5099554
와노래연습장,대구광역시 달서구 상인동 1457-9번지 (지하1층),35.8118166,128.5362425
월광노래연습장,"대구광역시 달서구 도원동 575번지 ,576(2층) ",35.8079097,128.5479683
수노래연습장,대구광역시 달서구 이곡동 1231-0번지 (지하1층),35.8571216,128.5091247
벤츠노래연습장,대구광역시 달서구 호산동 357-64번지 (지상2층),35.8492402,128.4860959
블루노래연습장,대구광역시 달서구 용산동 933-6번지 (2층),35.8576725,128.5313418
점프노래연습장,대구광역시 달서구 송현동 1033-7번지 (2층),35.8362886,128.555667
쇼킹존(본점)노래연습장,대구광역시 달서구 신당동 1790-5번지 (4층),35.8553828,128.4931727
푸경(Phu Cuong),대구광역시 달서구 이곡동 1202-8번지 (3층),35.8545865,128.5041352
에이스노래연습장,대구광역시 달서구 본리동 64-5번지 A동 2층,35.8419008,128.5379105
필통동전노래연습장,대구광역시 달서구 송현동 1033-4번지 (2층),35.8358392,128.5559805
신바람노래연습장,대구광역시 달서구 용산동 933-8번지 (2층),35.8580528,128.5313654
남경노래연습장,대구광역시 달서구 이곡동 538-3번지 (지하1층),35.8522117,128.5012826
만남노래연습장,대구광역시 달서구 월성동 1396-7번지 (지하1층),35.8197511,128.523121
황태자노래연습장,대구광역시 달서구 이곡동 1231-7번지 (지하1층),35.8568332,128.5099566
