사업장명,소재지전체주소,Latitude,Longitude,가점척도
포니게임랜드,대구광역시 수성구 중동 188-1번지,35.8409289,128.6151959,3
씽씽쏭쏭,대구광역시 수성구 시지동 384-14번지,35.8412871,128.6954451,3
코리아게임랜드,대구광역시 수성구 신매동 10-31번지,35.8357343,128.7177931,3
수성게임랜드,대구광역시 수성구 만촌동 854번지,35.8562461,128.6505685,3
제이.제이오락실,대구광역시 수성구 황금동 766-1번지,35.8465275,128.6175539,3
토이랜드,대구광역시 수성구 신매동 567-58번지 1층,35.8395559,128.7073095,3
뽀꼬뽀꼬,대구광역시 수성구 신매동 568-8번지,35.8389197,128.7072806,3
오락카페 홈플러스대구수성점,대구광역시 수성구 두산동 113번지 수성 SK리더스뷰,35.8386902,128.6230824,3
드림게임랜드,대구광역시 수성구 수성동3가 194-2번지,35.8539205,128.6195687,3
토이샵,대구광역시 수성구 지산동 1288-13번지,35.8222966,128.6394093,3
푸시존게임랜드,대구광역시 수성구 범어동 198-6번지,35.8585303,128.6355293,3
큐브존 대구스타디움점,대구광역시 수성구 대흥동 504번지 대구스타디움몰,35.8295258,128.6902985,3
현대게임랜드,대구광역시 수성구 신매동 567-19번지 트윈빌딩,35.8391932,128.7082815,3
수성아케이트,대구광역시 수성구 수성동4가 1014-6번지,35.8630418,128.6181792,3
현대게임장,대구광역시 수성구 중동 101번지 2층,35.8441577,128.6128353,3
뽀바바 뽑기방,대구광역시 수성구 만촌동 852-34번지,35.8560187,128.649785,3
주몽오락실,대구광역시 수성구 상동 310-3번지,35.8343086,128.6118453,3
뽑고뽑고게임장,대구광역시 수성구 두산동 192-7번지,35.8320648,128.6217651,3
인형뽑기,대구광역시 수성구 대흥동 504번지,35.8298301,128.690203,3
별들의전쟁,대구광역시 수성구 만촌동 854-11번지 지하1층,35.8559716,128.6503382,3
룰루랄라,대구광역시 수성구 두산동 45-2번지,35.8363828,128.6209421,3
퍼니랜드,대구광역시 수성구 신매동 567-58번지,35.8395559,128.7073095,3
토이 N 조이,대구광역시 수성구 만촌동 853-6번지,35.8561479,128.6500684,3
뽑기왕루이,대구광역시 수성구 범어동 205-12번지,35.8583103,128.6358985,3
씽씽쏭쏭,대구광역시 수성구 황금동 731-6번지,35.8498282,128.6206893,3
별들의전쟁,대구광역시 수성구 만촌동 854-11번지,35.8559716,128.6503382,3
대박오락실,대구광역시 수성구 신매동 568-9번지,35.8388862,128.7074552,3
?(#) 인형뽑기,대구광역시 수성구 지산동 1283-7번지,35.8232198,128.6379979,3
뽑아방,대구광역시 수성구 지산동 1276-12번지,35.8225324,128.6386166,3
킹게임랜드,대구광역시 수성구 황금동 704-21번지,35.8494937,128.6229739,3
뽀바뽀바,대구광역시 달서구 이곡동 1244번지,35.8550972,128.5078496,3
뽑스타,대구광역시 달서구 용산동 930-14번지,35.8578077,128.5303352,3
둘리인형뽑기방,대구광역시 달서구 송현동 1948-12번지,35.822377,128.5485204,3
보물섬,대구광역시 달서구 상인동 1527-4번지,35.8133007,128.5457413,3
월드토이,대구광역시 달서구 용산동 935번지,35.8569029,128.5296991,3
보물섬,대구광역시 달서구 상인동 1469번지,35.8116074,128.5366649,3
토이토이인형방,대구광역시 달서구 호산동 361-7번지,35.8509781,128.4856127,3
놀이터뽑기방,대구광역시 달서구 송현동 160-3번지,35.8336549,128.5511714,3
둘리인형뽑기방,대구광역시 달서구 송현동 185-25번지,35.8305052,128.5499078,3
짱짱게임랜드,대구광역시 달서구 성당동 829-23번지,35.8373853,128.553576,3
펀앤펀,대구광역시 달서구 신당동 1721-10번지,35.8560708,128.493962,3
크리드샷,대구광역시 달서구 두류동 496-2번지,35.8543891,128.5519249,3
모찌게임장,대구광역시 달서구 상인동 240-3번지,35.8170094,128.5390163,3
유천샵,대구광역시 달서구 대곡동 961번지,35.8103054,128.515154,3
죠이월드,대구광역시 달서구 송현동 1033-1번지,35.8362377,128.5561603,3
인형가게 뽑고가게,대구광역시 달서구 진천동 508번지,35.8133557,128.5236534,3
선물의집,대구광역시 달서구 상인동 1417-3번지,35.8144895,128.5387591,3
돌스토이뽑기방,대구광역시 달서구 감삼동 206-42번지,35.8463976,128.5444989,3
토이게임랜드,대구광역시 달서구 두류동 610-17번지,35.8547025,128.5527685,3
뽑기스타,대구광역시 달서구 두류동 630-24번지,35.8529736,128.5488727,3
토이샵,대구광역시 달서구 본리동 1198-8번지,35.8416034,128.5304,3
무요리미니오락실,대구광역시 달서구 두류동 497-2번지,35.854182,128.5514939,3
토이샵,대구광역시 달서구 상인동 1403-7번지,35.8171902,128.5384852,3
현대오락실,대구광역시 달서구 상인동 1556번지 (지하1층),35.8123633,128.545341,3
블루게임랜드,대구광역시 달서구 본리동 1217-1번지,35.838364,128.5304061,3
부성오락실,대구광역시 달서구 호산동 713-6번지,35.8418146,128.4902106,3
태평양게임랜드,대구광역시 달서구 대곡동 9번지,35.8082236,128.5102199,3
토마토게임랜드,대구광역시 달서구 본리동 1208-4번지 3층,35.8393277,128.5303815,3
시네마오락실,대구광역시 달서구 이곡동 1244-1번지,35.8544663,128.5078312,3
충무오락실,대구광역시 달서구 본리동 1208-3번지 3층,35.8394882,128.530366,3
두꺼비게임랜드,대구광역시 달서구 이곡동 1213-1번지 202호,35.8537569,128.5046592,3
드림플스방,대구광역시 달서구 신당동 1721-13번지 (5층),35.8558134,128.4936559,3
삼우오락실,대구광역시 달서구 상인동 1332-138번지,35.8086825,128.545889,3
씽씽쏭쏭동전노래방,대구광역시 달서구 송현동 1930-44번지 1층,35.8300446,128.5498969,3
토이랜드(게임센터),대구광역시 달서구 상인동 241번지 3층,35.8165747,128.5392668,3
씽씽쏭쏭오락실,대구광역시 달서구 진천동 242-5번지,35.8135105,128.5276204,3
황금오락실,대구광역시 달서구 이곡동 1220-6번지 4층,35.8536628,128.5058122,3
게임랜드,대구광역시 달서구 송현동 129-5번지 1층,35.833915,128.5526287,3
호박게임랜드,대구광역시 달서구 성당동 263-9번지 3층,35.8373598,128.5540053,3
신세계오락실,대구광역시 달서구 이곡동 1222-2번지 2층,35.8531274,128.5051755,3
명가게임장,대구광역시 달서구 본리동 1209-3번지 4층,35.8387903,128.53041,3
골든벨오락실,대구광역시 달서구 송현동 194-3번지,35.8339052,128.5551468,3
모찌게임장,대구광역시 달서구 두류동 491-1번지,35.8550637,128.5530035,3
씨피유(CPU)게임랜드,대구광역시 달서구 송현동 61-6번지,35.8363883,128.5539875,3
인형천국,대구광역시 달서구 상인동 240-3번지,35.8170094,128.5390163,3
뽑트리스,대구광역시 달서구 두류동 486-1번지,35.8546325,128.5538763,3
인형뽑기,대구광역시 달서구 이곡동 1213-1번지,35.8537569,128.5046592,3
인형게임랜드,대구광역시 달서구 송현동 1043-1번지,35.8372443,128.5567773,3
뽑고놀고,대구광역시 달서구 신당동 1790-13번지,35.8551222,128.4936394,3
오뚜기게임랜드,대구광역시 달서구 이곡동 911-4번지,35.8517121,128.5043584,3
아지트게임랜드,대구광역시 달서구 본리동 554번지,35.838577,128.5309621,3
토이샵,대구광역시 달서구 호산동 360-11번지,35.8508242,128.486007,3
런던오락실,대구광역시 달서구 죽전동 203-10번지 (1층),35.8563932,128.540112,3
(주)이월드 히말라야오락실,대구광역시 달서구 두류동 산 302-11번지 (1층),35.8540248,128.5634167,3
(주)이월드 피터팬오락실,대구광역시 달서구 두류동 산 302-11번지 (1층),35.8540248,128.5634167,3
와우게임랜드,대구광역시 달서구 도원동 1432번지 (지하1층),35.8075918,128.5354904,3
행운 오락실,대구광역시 달서구 성당동 263-5번지 (지하1층),35.8373861,128.5541671,3
맥스라이더,대구광역시 달서구 상인동 171-1번지 홈플러스지하2층,35.8183052,128.5332096,3
대박게임랜드,대구광역시 달서구 송현동 195-1번지 (2층),35.8337053,128.5549052,3
탑(T.O.P)뽑기,대구광역시 달서구 두류동 491-2번지,35.8548407,128.5532865,3
드루와,대구광역시 달서구 용산동 930-13번지 대구공영빌딩,35.8580779,128.5303635,3
뽀바조이,대구광역시 달서구 이곡동 1213-1번지,35.8537569,128.5046592,3
뽑아야산다인형뽑기방,대구광역시 달서구 상인동 1438-2번지,35.816813,128.53312,3
배트맨게임랜드,대구광역시 달서구 대곡동 7-6번지,35.8081163,128.5100068,3
엔젤게임랜드,대구광역시 달서구 이곡동 1202-11번지,35.8543617,128.5046464,3
계명게임장,대구광역시 달서구 신당동 1721-3번지 (1층),35.8561736,128.4928599,3
퍼니놀이터존,대구광역시 달서구 상인동 1401-6번지,35.8172297,128.5387256,3
퍼니랜드(FUNNY LAND),대구광역시 달서구 이곡동 1213번지,35.8538381,128.5042046,3
행운상자인형뽑기,대구광역시 달서구 이곡동 1244-1번지,35.8544663,128.5078312,3
짱구게임장,대구광역시 달서구 송현동 1033-13번지,35.8363535,128.5558612,3
룰루랄라,대구광역시 달서구 두류동 496-9번지,35.8547752,128.5524358,3
팡팡뽑기방,대구광역시 달서구 도원동 1432번지,35.8075918,128.5354904,3
샵(#)뽑기뽑기,,,,3
우리끼리놀아죠,대구광역시 달서구 본리동 559-1번지,35.839846,128.5313889,3
나인뽑기방,대구광역시 달서구 호산동 712-8번지,35.8412576,128.4897777,3
바닐라오락실,대구광역시 달서구 송현동 140-2번지,35.8335997,128.5537677,3
보물창고,대구광역시 달서구 상인동 1421번지,35.8135411,128.5369933,3
고릴라랜드,대구광역시 달서구 파호동 82-31번지,35.852234,128.4774288,3
행운오락실,대구광역시 달서구 상인동 1428번지,35.8143277,128.5358488,3
스트레스파이터,대구광역시 달서구 상인동 1402-4번지,35.8175855,128.5381681,3
짱구게임랜드,대구광역시 달서구 죽전동 273-3번지,35.8502229,128.5352577,3
인형짱,대구광역시 달서구 죽전동 220-48번지,35.8534855,128.5405307,3
행운뽑기방,대구광역시 달서구 용산동 442-11번지,35.8554804,128.5217004,3
포세이돈게임랜드,대구광역시 달서구 송현동 143-1번지,35.8327459,128.5528531,3
에이스오락실,대구광역시 달서구 이곡동 1213-2번지,35.8532844,128.5044768,3
행복인형방,대구광역시 달서구 장기동 550-5번지,35.8421895,128.5342251,3
서남게임랜드,대구광역시 달서구 감삼동 65-4번지,35.852885,128.5435757,3
삼성게임랜드,대구광역시 달서구 상인동 1529-4번지,35.8141315,128.5459938,3
현대게임랜드,대구광역시 달서구 죽전동 256-5번지,35.8529494,128.5376696,3
히트다히트,대구광역시 달서구 이곡동 1231-3번지,35.8571023,128.5096239,3
다뽑아,대구광역시 달서구 감삼동 117-27번지,35.8510492,128.5467073,3
게임천국,대구광역시 달서구 송현동 1033-16번지 (지하1층),35.8361491,128.5560125,3
프린스오락실,대구광역시 달서구 감삼동 206-76번지 (지하1층),35.8451431,128.5442745,3
홈런게임장,대구광역시 달서구 신당동 1790-19번지 (1층),35.8551297,128.4926929,3
인형뽑기,대구광역시 달서구 감삼동 47-1번지,35.8541454,128.5421062,3
플레이원,대구광역시 달서구 상인동 225-5번지,35.8168232,128.5385226,3
와룡게임랜드,대구광역시 달서구 죽전동 379-16번지,35.8532997,128.5369258,3
토이랜드,대구광역시 달서구 대곡동 62번지,35.8092742,128.5157825,3
뽀끼짱,대구광역시 달서구 월성동 86번지,35.8295771,128.5287383,3
노라죠(인형뽑기공장),대구광역시 달서구 진천동 508번지,35.8133557,128.5236534,3
평광인형뽑기방,대구광역시 달서구 상인동 1552-6번지,35.8127793,128.5462468,3
금강 게임랜드,대구광역시 달서구 본리동 1209-2번지,35.8389598,128.5304111,3
포시즌,대구광역시 달서구 송현동 140-1번지,35.833561,128.5539589,3
일렉트로게임(클래스어뮤즈먼트월배점),대구광역시 달서구 대천동 555번지 이마트월배점,35.8166667,128.5230556,3
오공게임랜드,대구광역시 달서구 본동 1010-1번지,35.8347109,128.5367142,3
대영오락실,대구광역시 달성군 논공읍 북리 824-21번지,35.7279049,128.4462079,3
매니아 게임랜드,대구광역시 달성군 구지면 내리 845-16번지,35.6411721,128.4178674,3
토이월드,대구광역시 달성군 다사읍 매곡리 1547-6번지,35.8592833,128.4652353,3
뽑기오빠,대구광역시 달성군 유가읍 봉리 607번지,35.6931234,128.4660707,3
보물섬,대구광역시 달성군 유가읍 봉리 616번지 로얄타워 104호,35.6931234,128.4660707,3
온가족놀이터,대구광역시 달성군 유가읍 봉리 606번지 하이젠스타 120호,35.6931234,128.4660707,3
인형뽑기방,대구광역시 달성군 현풍면 중리 489번지 110호,35.6921852,128.4504959,3
더 프렌즈,대구광역시 달성군 논공읍 북리 803-90번지,35.7299485,128.4446795,3
논공 게임랜드,대구광역시 달성군 논공읍 북리 833-99번지,35.7285332,128.451986,3
뽑기샵(#),대구광역시 달성군 다사읍 죽곡리 854-8번지,35.8500337,128.4642154,3
인형가게 뽑고가게,대구광역시 달성군 옥포읍 본리리 2661번지,35.7895114,128.4637621,3
인형가게 뽑고가게,대구광역시 달성군 화원읍 명곡리 202-2번지,35.8006963,128.4897078,3
비슬산오락실,대구광역시 달성군 논공읍 북리 803-221번지,35.7307005,128.447497,3
뽑기짱,대구광역시 달성군 다사읍 세천리 1580-8번지,35.8745597,128.478136,3
놀러와,대구광역시 달성군 유가읍 봉리 612-1번지,35.6931234,128.4660707,3
코코인형방,대구광역시 달성군 다사읍 서재리 91번지,35.875552,128.4965824,3
고고씽뽑기방,대구광역시 달성군 다사읍 서재리 93번지,35.8754257,128.4968429,3
토이샵,대구광역시 달성군 다사읍 세천리 1571-6번지,35.8746539,128.4713227,3
짱구게임장,대구광역시 달성군 화원읍 천내리 53-14번지,35.8054027,128.5030918,3
토이랜드,대구광역시 달성군 다사읍 세천리 1578-3번지,35.8746539,128.4713227,3
신대박오락실,대구광역시 달성군 옥포면 교항리 2897번지,35.7794277,128.448853,3
유가놀이터,대구광역시 달성군 유가읍 봉리 610-2번지 포산스퀘어 104호,35.6931234,128.4660707,3
룰루랄라,대구광역시 달성군 현풍면 부리 433-9번지,35.6963284,128.4426762,3
